"locale","name","region","state","SA1_MAINCO","SA1_7DIGIT","SA2_MAINCO"
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120934,1120934,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120935,1120935,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120936,1120936,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120939,1120939,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120940,1120940,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120941,1120941,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120942,1120942,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120943,1120943,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120944,1120944,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120945,1120945,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120946,1120946,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120947,1120947,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120948,1120948,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120949,1120949,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120950,1120950,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120951,1120951,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120952,1120952,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120953,1120953,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120954,1120954,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120955,1120955,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101120956,1120956,111011209
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121001,1121001,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121002,1121002,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121003,1121003,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121004,1121004,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121005,1121005,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121006,1121006,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121007,1121007,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121008,1121008,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121010,1121010,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121011,1121011,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121012,1121012,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121013,1121013,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121014,1121014,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121015,1121015,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121016,1121016,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121017,1121017,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121018,1121018,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121019,1121019,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121020,1121020,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121021,1121021,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121022,1121022,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121023,1121023,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121024,1121024,111011210
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121101,1121101,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121102,1121102,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121103,1121103,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121104,1121104,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121105,1121105,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121106,1121106,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121107,1121107,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121108,1121108,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121109,1121109,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121110,1121110,111011211
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121201,1121201,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121202,1121202,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121203,1121203,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121204,1121204,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121205,1121205,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121206,1121206,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121207,1121207,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121208,1121208,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121209,1121209,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121210,1121210,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121211,1121211,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121212,1121212,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121213,1121213,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121214,1121214,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121215,1121215,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121216,1121216,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121217,1121217,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121218,1121218,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121219,1121219,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121221,1121221,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121222,1121222,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121223,1121223,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121224,1121224,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121225,1121225,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121226,1121226,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121227,1121227,111011212
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121303,1121303,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121304,1121304,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121305,1121305,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121306,1121306,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121307,1121307,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121308,1121308,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121309,1121309,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121310,1121310,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121311,1121311,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121312,1121312,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121313,1121313,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121314,1121314,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121315,1121315,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121316,1121316,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121317,1121317,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121318,1121318,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121319,1121319,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121320,1121320,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121321,1121321,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121322,1121322,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121323,1121323,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121324,1121324,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121325,1121325,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121326,1121326,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121327,1121327,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121328,1121328,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121329,1121329,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121330,1121330,111011213
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121401,1121401,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121402,1121402,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121403,1121403,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121404,1121404,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121406,1121406,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121407,1121407,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121408,1121408,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121409,1121409,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121410,1121410,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121411,1121411,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121412,1121412,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121413,1121413,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121414,1121414,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121415,1121415,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121416,1121416,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121417,1121417,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121419,1121419,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121421,1121421,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121422,1121422,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121423,1121423,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121424,1121424,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121425,1121425,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121426,1121426,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121427,1121427,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121428,1121428,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121429,1121429,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121430,1121430,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121431,1121431,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121432,1121432,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121433,1121433,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11101121434,1121434,111011214
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121501,1121501,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121502,1121502,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121503,1121503,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121504,1121504,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121505,1121505,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121506,1121506,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121507,1121507,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121508,1121508,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121509,1121509,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121510,1121510,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121511,1121511,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121512,1121512,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121513,1121513,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121514,1121514,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121516,1121516,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121517,1121517,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121518,1121518,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121519,1121519,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121520,1121520,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121521,1121521,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121522,1121522,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121524,1121524,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121525,1121525,111021215
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121701,1121701,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121702,1121702,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121703,1121703,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121704,1121704,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121705,1121705,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121706,1121706,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121707,1121707,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121708,1121708,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121709,1121709,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121710,1121710,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121711,1121711,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121712,1121712,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121713,1121713,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121714,1121714,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121716,1121716,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121719,1121719,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121720,1121720,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121721,1121721,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121722,1121722,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121723,1121723,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121724,1121724,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121725,1121725,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121726,1121726,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121729,1121729,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121730,1121730,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121731,1121731,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121732,1121732,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121733,1121733,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121735,1121735,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121736,1121736,111021217
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121901,1121901,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121902,1121902,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121903,1121903,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121904,1121904,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121905,1121905,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121906,1121906,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121907,1121907,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121908,1121908,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121909,1121909,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121910,1121910,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121911,1121911,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121912,1121912,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121913,1121913,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121914,1121914,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121915,1121915,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121916,1121916,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121917,1121917,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121918,1121918,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121919,1121919,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121922,1121922,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121923,1121923,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121924,1121924,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121925,1121925,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121926,1121926,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121929,1121929,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121930,1121930,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121931,1121931,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121933,1121933,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121934,1121934,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121935,1121935,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121936,1121936,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121938,1121938,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121939,1121939,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121940,1121940,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121941,1121941,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121942,1121942,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121943,1121943,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102121944,1121944,111021219
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122001,1122001,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122002,1122002,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122003,1122003,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122004,1122004,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122005,1122005,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122006,1122006,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122007,1122007,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122009,1122009,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122010,1122010,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122011,1122011,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122012,1122012,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122013,1122013,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122014,1122014,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122015,1122015,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122016,1122016,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122017,1122017,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122018,1122018,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122019,1122019,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122020,1122020,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122021,1122021,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122024,1122024,111021220
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122101,1122101,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122102,1122102,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122103,1122103,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122104,1122104,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122105,1122105,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122106,1122106,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122107,1122107,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122108,1122108,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122109,1122109,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122110,1122110,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122111,1122111,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122112,1122112,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122113,1122113,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122114,1122114,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122115,1122115,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122116,1122116,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122117,1122117,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122118,1122118,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122119,1122119,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11102122120,1122120,111021221
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122201,1122201,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122202,1122202,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122203,1122203,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122204,1122204,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122205,1122205,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122206,1122206,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122207,1122207,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122208,1122208,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122209,1122209,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122210,1122210,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122211,1122211,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122212,1122212,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122213,1122213,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122214,1122214,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122215,1122215,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122216,1122216,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122217,1122217,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122218,1122218,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122219,1122219,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122220,1122220,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122223,1122223,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122224,1122224,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122225,1122225,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122226,1122226,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122227,1122227,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122228,1122228,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122229,1122229,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122230,1122230,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122231,1122231,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122232,1122232,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122233,1122233,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122234,1122234,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122235,1122235,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122236,1122236,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122239,1122239,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122240,1122240,111031222
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122301,1122301,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122302,1122302,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122303,1122303,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122304,1122304,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122306,1122306,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122307,1122307,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122308,1122308,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122309,1122309,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122310,1122310,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122311,1122311,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122312,1122312,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122313,1122313,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122314,1122314,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122315,1122315,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122316,1122316,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122317,1122317,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122318,1122318,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122319,1122319,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122320,1122320,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122321,1122321,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122322,1122322,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122323,1122323,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122324,1122324,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122325,1122325,111031223
"newcastle_maitland","Newcastle - Maitland","SUA","NSW",11103122401,1122401,111031224
